,player,playerid,subtype,Shots Made,Total Shots,FG%,Average FG%,FG% Difference
10326,O. Okongwu,1630168,Cutting Layup Shot,30.0,43.0,69.76744186046511,70.33553076619971,-0.5680889057345979
10327,O. Okongwu,1630168,Driving Bank Hook Shot,1.0,3.0,33.33333333333333,51.30692267648789,-17.973589343154565
10328,O. Okongwu,1630168,Driving Dunk Shot,2.0,3.0,66.66666666666666,78.87124625983606,-12.204579593169399
10329,O. Okongwu,1630168,Driving Finger Roll Layup Shot,0.0,1.0,0.0,62.785599786476254,-62.785599786476254
10330,O. Okongwu,1630168,Driving Floating Bank Jump Shot,2.0,3.0,66.66666666666666,49.67574935067332,16.990917315993336
10331,O. Okongwu,1630168,Driving Floating Jump Shot,4.0,9.0,44.44444444444444,38.248881327329954,6.195563117114489
10332,O. Okongwu,1630168,Driving Hook Shot,5.0,13.0,38.46153846153847,36.96562291925158,1.4959155422868875
10333,O. Okongwu,1630168,Driving Layup Shot,13.0,26.0,50.0,45.01602024096154,4.983979759038462
10334,O. Okongwu,1630168,Driving Reverse Dunk Shot,1.0,1.0,100.0,75.0,25.0
10335,O. Okongwu,1630168,Driving Reverse Layup Shot,0.0,1.0,0.0,55.503298940477,-55.503298940477
10336,O. Okongwu,1630168,Dunk Shot,15.0,18.0,83.33333333333334,84.13380015631027,-0.8004668229769294
10337,O. Okongwu,1630168,Fadeaway Jump Shot,1.0,2.0,50.0,33.9661008403559,16.0338991596441
10338,O. Okongwu,1630168,Finger Roll Layup Shot,1.0,1.0,100.0,61.999433106575964,38.000566893424036
10339,O. Okongwu,1630168,Floating Jump shot,7.0,14.0,50.0,40.775771321052716,9.224228678947284
10340,O. Okongwu,1630168,Hook Bank Shot,2.0,3.0,66.66666666666666,59.23952165331475,7.427145013351904
10341,O. Okongwu,1630168,Hook Shot,16.0,30.0,53.333333333333336,45.452274267381924,7.881059065951412
10342,O. Okongwu,1630168,Jump Bank Shot,0.0,1.0,0.0,50.98262359275575,-50.98262359275575
10343,O. Okongwu,1630168,Jump Shot,29.0,65.0,44.61538461538462,33.64356279966131,10.97182181572331
10344,O. Okongwu,1630168,Layup Shot,24.0,36.0,66.66666666666666,50.050333235610644,16.616333431056013
10345,O. Okongwu,1630168,Pullup Jump shot,1.0,6.0,16.666666666666664,36.23884787401714,-19.572181207350475
10346,O. Okongwu,1630168,Putback Dunk Shot,4.0,5.0,80.0,91.18644081655869,-11.186440816558687
10347,O. Okongwu,1630168,Putback Layup Shot,29.0,46.0,63.04347826086957,65.41013271254658,-2.3666544516770145
10348,O. Okongwu,1630168,Reverse Dunk Shot,1.0,1.0,100.0,77.96212121212122,22.037878787878782
10349,O. Okongwu,1630168,Reverse Layup Shot,7.0,12.0,58.333333333333336,65.23393086838465,-6.900597535051311
10350,O. Okongwu,1630168,Running Alley Oop Dunk Shot,3.0,3.0,100.0,89.52230455297939,10.477695447020608
10351,O. Okongwu,1630168,Running Dunk Shot,11.0,11.0,100.0,91.51696398565736,8.483036014342645
10352,O. Okongwu,1630168,Running Finger Roll Layup Shot,1.0,1.0,100.0,76.7796157826837,23.220384217316294
10353,O. Okongwu,1630168,Running Layup Shot,5.0,8.0,62.5,59.5547097295744,2.945290270425602
10354,O. Okongwu,1630168,Tip Dunk Shot,6.0,6.0,100.0,84.33346026647462,15.666539733525383
10355,O. Okongwu,1630168,Tip Layup Shot,33.0,49.0,67.3469387755102,48.863007269564854,18.483931505945343
10356,O. Okongwu,1630168,Turnaround Bank Hook Shot,0.0,1.0,0.0,56.57644110275689,-56.57644110275689
10357,O. Okongwu,1630168,Turnaround Bank shot,0.0,1.0,0.0,58.83160173160173,-58.83160173160173
10358,O. Okongwu,1630168,Turnaround Hook Shot,12.0,23.0,52.17391304347826,43.842343892424,8.33156915105426
10359,O. Okongwu,1630168,Turnaround Jump Shot,2.0,5.0,40.0,39.10629512709983,0.8937048729001731
10360,O. Porter Jr.,203490,Driving Floating Jump Shot,0.0,1.0,0.0,38.248881327329954,-38.248881327329954
10361,O. Porter Jr.,203490,Driving Hook Shot,1.0,1.0,100.0,36.96562291925158,63.03437708074842
10362,O. Porter Jr.,203490,Hook Shot,1.0,1.0,100.0,45.452274267381924,54.547725732618076
10363,O. Porter Jr.,203490,Jump Shot,3.0,13.0,23.076923076923077,33.64356279966131,-10.566639722738234
10364,O. Porter Jr.,203490,Layup Shot,2.0,2.0,100.0,50.050333235610644,49.949666764389356
10365,O. Porter Jr.,203490,Pullup Jump shot,1.0,4.0,25.0,36.23884787401714,-11.23884787401714
10366,O. Porter Jr.,203490,Putback Layup Shot,1.0,1.0,100.0,65.41013271254658,34.589867287453416
10367,O. Porter Jr.,203490,Running Jump Shot,2.0,3.0,66.66666666666666,35.632052842171824,31.034613824494834
10368,O. Porter Jr.,203490,Running Pull-Up Jump Shot,1.0,1.0,100.0,36.13965874933622,63.86034125066378
10369,O. Porter Jr.,203490,Running Reverse Layup Shot,1.0,1.0,100.0,66.85028296356421,33.14971703643579
10370,O. Porter Jr.,203490,Step Back Jump shot,1.0,1.0,100.0,35.079155343934865,64.92084465606513
10371,O. Porter Jr.,203490,Turnaround Jump Shot,1.0,1.0,100.0,39.10629512709983,60.89370487290017
10372,O. Robinson,1631115,Cutting Dunk Shot,1.0,2.0,50.0,90.09392817477068,-40.09392817477068
10373,O. Robinson,1631115,Cutting Finger Roll Layup Shot,1.0,1.0,100.0,79.81783739136681,20.182162608633192
10374,O. Robinson,1631115,Cutting Layup Shot,9.0,15.0,60.0,70.33553076619971,-10.33553076619971
10375,O. Robinson,1631115,Driving Floating Bank Jump Shot,0.0,1.0,0.0,49.67574935067332,-49.67574935067332
10376,O. Robinson,1631115,Driving Layup Shot,2.0,3.0,66.66666666666666,45.01602024096154,21.65064642570512
10377,O. Robinson,1631115,Dunk Shot,2.0,2.0,100.0,84.13380015631027,15.866199843689728
10378,O. Robinson,1631115,Finger Roll Layup Shot,1.0,1.0,100.0,61.999433106575964,38.000566893424036
10379,O. Robinson,1631115,Floating Jump shot,4.0,10.0,40.0,40.775771321052716,-0.7757713210527157
10380,O. Robinson,1631115,Hook Bank Shot,0.0,1.0,0.0,59.23952165331475,-59.23952165331475
10381,O. Robinson,1631115,Hook Shot,3.0,6.0,50.0,45.452274267381924,4.547725732618076
10382,O. Robinson,1631115,Jump Shot,0.0,9.0,0.0,33.64356279966131,-33.64356279966131
10383,O. Robinson,1631115,Layup Shot,3.0,8.0,37.5,50.050333235610644,-12.550333235610644
10384,O. Robinson,1631115,Putback Dunk Shot,2.0,2.0,100.0,91.18644081655869,8.813559183441313
10385,O. Robinson,1631115,Putback Layup Shot,10.0,11.0,90.9090909090909,65.41013271254658,25.498958196544322
10386,O. Robinson,1631115,Reverse Layup Shot,0.0,1.0,0.0,65.23393086838465,-65.23393086838465
10387,O. Robinson,1631115,Running Layup Shot,1.0,1.0,100.0,59.5547097295744,40.4452902704256
10388,O. Robinson,1631115,Tip Dunk Shot,1.0,2.0,50.0,84.33346026647462,-34.33346026647462
10389,O. Robinson,1631115,Tip Layup Shot,2.0,7.0,28.57142857142857,48.863007269564854,-20.291578698136284
10390,O. Robinson,1631115,Turnaround Bank Hook Shot,0.0,1.0,0.0,56.57644110275689,-56.57644110275689
10391,O. Robinson,1631115,Turnaround Hook Shot,5.0,5.0,100.0,43.842343892424,56.157656107576
10392,O. Sarr,1630846,Alley Oop Dunk Shot,3.0,3.0,100.0,87.98424970972546,12.01575029027454
10393,O. Sarr,1630846,Alley Oop Layup shot,1.0,2.0,50.0,64.09031610879916,-14.090316108799158
10394,O. Sarr,1630846,Cutting Dunk Shot,4.0,5.0,80.0,90.09392817477068,-10.093928174770681
10395,O. Sarr,1630846,Cutting Layup Shot,1.0,1.0,100.0,70.33553076619971,29.66446923380029
10396,O. Sarr,1630846,Dunk Shot,2.0,2.0,100.0,84.13380015631027,15.866199843689728
10397,O. Sarr,1630846,Jump Shot,2.0,9.0,22.22222222222222,33.64356279966131,-11.42134057743909
10398,O. Sarr,1630846,Putback Layup Shot,1.0,2.0,50.0,65.41013271254658,-15.410132712546584
10399,O. Sarr,1630846,Running Dunk Shot,1.0,1.0,100.0,91.51696398565736,8.483036014342645
10400,O. Sarr,1630846,Tip Dunk Shot,0.0,1.0,0.0,84.33346026647462,-84.33346026647462
10401,O. Sarr,1630846,Tip Layup Shot,0.0,4.0,0.0,48.863007269564854,-48.863007269564854
10402,O. Toppin,1630167,Alley Oop Dunk Shot,18.0,20.0,90.0,87.98424970972546,2.0157502902745392
10403,O. Toppin,1630167,Alley Oop Layup shot,0.0,1.0,0.0,64.09031610879916,-64.09031610879916
10404,O. Toppin,1630167,Cutting Dunk Shot,4.0,6.0,66.66666666666666,90.09392817477068,-23.427261508104024
10405,O. Toppin,1630167,Cutting Layup Shot,6.0,8.0,75.0,70.33553076619971,4.66446923380029
10406,O. Toppin,1630167,Driving Dunk Shot,1.0,1.0,100.0,78.87124625983606,21.128753740163944
10407,O. Toppin,1630167,Driving Finger Roll Layup Shot,4.0,5.0,80.0,62.785599786476254,17.214400213523746
10408,O. Toppin,1630167,Driving Floating Bank Jump Shot,1.0,5.0,20.0,49.67574935067332,-29.67574935067332
10409,O. Toppin,1630167,Driving Floating Jump Shot,4.0,13.0,30.76923076923077,38.248881327329954,-7.479650558099184
10410,O. Toppin,1630167,Driving Hook Shot,0.0,1.0,0.0,36.96562291925158,-36.96562291925158
10411,O. Toppin,1630167,Driving Layup Shot,14.0,22.0,63.63636363636363,45.01602024096154,18.620343395402095
10412,O. Toppin,1630167,Dunk Shot,5.0,7.0,71.42857142857143,84.13380015631027,-12.705228727738842
10413,O. Toppin,1630167,Fadeaway Jump Shot,0.0,3.0,0.0,33.9661008403559,-33.9661008403559
10414,O. Toppin,1630167,Finger Roll Layup Shot,0.0,1.0,0.0,61.999433106575964,-61.999433106575964
10415,O. Toppin,1630167,Floating Jump shot,0.0,2.0,0.0,40.775771321052716,-40.775771321052716
10416,O. Toppin,1630167,Jump Bank Shot,0.0,2.0,0.0,50.98262359275575,-50.98262359275575
10417,O. Toppin,1630167,Jump Shot,84.0,258.0,32.55813953488372,33.64356279966131,-1.0854232647775888
10418,O. Toppin,1630167,Layup Shot,3.0,11.0,27.27272727272727,50.050333235610644,-22.777605962883374
10419,O. Toppin,1630167,Pullup Jump shot,6.0,12.0,50.0,36.23884787401714,13.76115212598286
10420,O. Toppin,1630167,Putback Dunk Shot,0.0,1.0,0.0,91.18644081655869,-91.18644081655869
10421,O. Toppin,1630167,Putback Layup Shot,2.0,4.0,50.0,65.41013271254658,-15.410132712546584
10422,O. Toppin,1630167,Reverse Layup Shot,3.0,3.0,100.0,65.23393086838465,34.76606913161535
10423,O. Toppin,1630167,Running Alley Oop Dunk Shot,10.0,11.0,90.9090909090909,89.52230455297939,1.3867863561115144
10424,O. Toppin,1630167,Running Alley Oop Layup Shot,1.0,1.0,100.0,74.22118380062305,25.778816199376948
10425,O. Toppin,1630167,Running Dunk Shot,22.0,23.0,95.65217391304348,91.51696398565736,4.1352099273861285
10426,O. Toppin,1630167,Running Finger Roll Layup Shot,2.0,2.0,100.0,76.7796157826837,23.220384217316294
10427,O. Toppin,1630167,Running Jump Shot,6.0,16.0,37.5,35.632052842171824,1.8679471578281763
10428,O. Toppin,1630167,Running Layup Shot,11.0,19.0,57.89473684210527,59.5547097295744,-1.6599728874691309
10429,O. Toppin,1630167,Running Pull-Up Jump Shot,1.0,2.0,50.0,36.13965874933622,13.86034125066378
10430,O. Toppin,1630167,Running Reverse Layup Shot,0.0,1.0,0.0,66.85028296356421,-66.85028296356421
10431,O. Toppin,1630167,Step Back Jump shot,5.0,11.0,45.45454545454545,35.079155343934865,10.375390110610589
10432,O. Toppin,1630167,Tip Dunk Shot,0.0,1.0,0.0,84.33346026647462,-84.33346026647462
10433,O. Toppin,1630167,Tip Layup Shot,2.0,9.0,22.22222222222222,48.863007269564854,-26.640785047342632
10434,O. Toppin,1630167,Turnaround Jump Shot,2.0,7.0,28.57142857142857,39.10629512709983,-10.534866555671258
10435,O. Yurtseven,1630209,Cutting Dunk Shot,1.0,2.0,50.0,90.09392817477068,-40.09392817477068
10436,O. Yurtseven,1630209,Cutting Layup Shot,1.0,1.0,100.0,70.33553076619971,29.66446923380029
10437,O. Yurtseven,1630209,Driving Hook Shot,0.0,1.0,0.0,36.96562291925158,-36.96562291925158
10438,O. Yurtseven,1630209,Floating Jump shot,3.0,4.0,75.0,40.775771321052716,34.224228678947284
10439,O. Yurtseven,1630209,Hook Shot,1.0,2.0,50.0,45.452274267381924,4.547725732618076
10440,O. Yurtseven,1630209,Jump Shot,4.0,10.0,40.0,33.64356279966131,6.356437200338689
10441,O. Yurtseven,1630209,Layup Shot,2.0,2.0,100.0,50.050333235610644,49.949666764389356
10442,O. Yurtseven,1630209,Reverse Layup Shot,1.0,1.0,100.0,65.23393086838465,34.76606913161535
10443,O. Yurtseven,1630209,Running Alley Oop Layup Shot,0.0,1.0,0.0,74.22118380062305,-74.22118380062305
10444,O. Yurtseven,1630209,Tip Dunk Shot,1.0,1.0,100.0,84.33346026647462,15.666539733525383
10445,O. Yurtseven,1630209,Tip Layup Shot,0.0,1.0,0.0,48.863007269564854,-48.863007269564854
10446,O. Yurtseven,1630209,Turnaround Fadeaway shot,0.0,1.0,0.0,34.199880691471094,-34.199880691471094
10447,O. Yurtseven,1630209,Turnaround Hook Shot,4.0,7.0,57.14285714285714,43.842343892424,13.300513250433141
10448,P. Achiuwa,1630173,Alley Oop Dunk Shot,4.0,5.0,80.0,87.98424970972546,-7.984249709725461
10449,P. Achiuwa,1630173,Alley Oop Layup shot,1.0,2.0,50.0,64.09031610879916,-14.090316108799158
10450,P. Achiuwa,1630173,Cutting Dunk Shot,17.0,19.0,89.47368421052632,90.09392817477068,-0.6202439642443665
10451,P. Achiuwa,1630173,Cutting Finger Roll Layup Shot,7.0,8.0,87.5,79.81783739136681,7.682162608633192
10452,P. Achiuwa,1630173,Cutting Layup Shot,13.0,22.0,59.09090909090909,70.33553076619971,-11.244621675290617
10453,P. Achiuwa,1630173,Driving Bank Hook Shot,1.0,2.0,50.0,51.30692267648789,-1.3069226764878934
10454,P. Achiuwa,1630173,Driving Dunk Shot,8.0,9.0,88.88888888888889,78.87124625983606,10.01764262905283
10455,P. Achiuwa,1630173,Driving Finger Roll Layup Shot,9.0,14.0,64.28571428571429,62.785599786476254,1.5001144992380375
10456,P. Achiuwa,1630173,Driving Floating Bank Jump Shot,4.0,6.0,66.66666666666666,49.67574935067332,16.990917315993336
10457,P. Achiuwa,1630173,Driving Floating Jump Shot,1.0,8.0,12.5,38.248881327329954,-25.748881327329954
10458,P. Achiuwa,1630173,Driving Hook Shot,2.0,7.0,28.57142857142857,36.96562291925158,-8.39419434782301
10459,P. Achiuwa,1630173,Driving Layup Shot,15.0,30.0,50.0,45.01602024096154,4.983979759038462
10460,P. Achiuwa,1630173,Driving Reverse Layup Shot,1.0,1.0,100.0,55.503298940477,44.496701059523
10461,P. Achiuwa,1630173,Dunk Shot,7.0,9.0,77.77777777777779,84.13380015631027,-6.3560223785324865
10462,P. Achiuwa,1630173,Fadeaway Jump Shot,0.0,2.0,0.0,33.9661008403559,-33.9661008403559
10463,P. Achiuwa,1630173,Finger Roll Layup Shot,1.0,1.0,100.0,61.999433106575964,38.000566893424036
10464,P. Achiuwa,1630173,Floating Jump shot,6.0,18.0,33.33333333333333,40.775771321052716,-7.442437987719387
10465,P. Achiuwa,1630173,Hook Bank Shot,1.0,2.0,50.0,59.23952165331475,-9.239521653314753
10466,P. Achiuwa,1630173,Hook Shot,1.0,5.0,20.0,45.452274267381924,-25.452274267381924
10467,P. Achiuwa,1630173,Jump Bank Shot,1.0,2.0,50.0,50.98262359275575,-0.9826235927557505
10468,P. Achiuwa,1630173,Jump Shot,28.0,106.0,26.41509433962264,33.64356279966131,-7.22846846003867
10469,P. Achiuwa,1630173,Layup Shot,11.0,22.0,50.0,50.050333235610644,-0.05033323561064407
10470,P. Achiuwa,1630173,Pullup Jump shot,4.0,11.0,36.36363636363637,36.23884787401714,0.1247884896192275
10471,P. Achiuwa,1630173,Putback Dunk Shot,2.0,2.0,100.0,91.18644081655869,8.813559183441313
10472,P. Achiuwa,1630173,Putback Layup Shot,21.0,25.0,84.0,65.41013271254658,18.589867287453416
10473,P. Achiuwa,1630173,Reverse Layup Shot,1.0,1.0,100.0,65.23393086838465,34.76606913161535
10474,P. Achiuwa,1630173,Running Alley Oop Dunk Shot,4.0,5.0,80.0,89.52230455297939,-9.522304552979392
10475,P. Achiuwa,1630173,Running Dunk Shot,6.0,7.0,85.71428571428571,91.51696398565736,-5.802678271371647
10476,P. Achiuwa,1630173,Running Finger Roll Layup Shot,3.0,3.0,100.0,76.7796157826837,23.220384217316294
10477,P. Achiuwa,1630173,Running Jump Shot,1.0,5.0,20.0,35.632052842171824,-15.632052842171824
10478,P. Achiuwa,1630173,Running Layup Shot,4.0,11.0,36.36363636363637,59.5547097295744,-23.19107336593803
10479,P. Achiuwa,1630173,Step Back Jump shot,2.0,7.0,28.57142857142857,35.079155343934865,-6.507726772506295
10480,P. Achiuwa,1630173,Tip Dunk Shot,1.0,2.0,50.0,84.33346026647462,-34.33346026647462
10481,P. Achiuwa,1630173,Tip Layup Shot,7.0,17.0,41.17647058823529,48.863007269564854,-7.686536681329564
10482,P. Achiuwa,1630173,Turnaround Bank Hook Shot,1.0,2.0,50.0,56.57644110275689,-6.576441102756888
10483,P. Achiuwa,1630173,Turnaround Bank shot,1.0,1.0,100.0,58.83160173160173,41.16839826839827
10484,P. Achiuwa,1630173,Turnaround Fadeaway shot,0.0,3.0,0.0,34.199880691471094,-34.199880691471094
10485,P. Achiuwa,1630173,Turnaround Hook Shot,1.0,3.0,33.33333333333333,43.842343892424,-10.509010559090669
10486,P. Achiuwa,1630173,Turnaround Jump Shot,0.0,3.0,0.0,39.10629512709983,-39.10629512709983
10487,P. Baldwin,1631116,Cutting Dunk Shot,1.0,2.0,50.0,90.09392817477068,-40.09392817477068
10488,P. Baldwin,1631116,Cutting Layup Shot,1.0,2.0,50.0,70.33553076619971,-20.33553076619971
10489,P. Baldwin,1631116,Driving Dunk Shot,1.0,1.0,100.0,78.87124625983606,21.128753740163944
10490,P. Baldwin,1631116,Driving Finger Roll Layup Shot,1.0,2.0,50.0,62.785599786476254,-12.785599786476254
10491,P. Baldwin,1631116,Driving Floating Bank Jump Shot,0.0,2.0,0.0,49.67574935067332,-49.67574935067332
10492,P. Baldwin,1631116,Driving Floating Jump Shot,0.0,2.0,0.0,38.248881327329954,-38.248881327329954
10493,P. Baldwin,1631116,Driving Layup Shot,2.0,2.0,100.0,45.01602024096154,54.98397975903846
10494,P. Baldwin,1631116,Driving Reverse Layup Shot,1.0,1.0,100.0,55.503298940477,44.496701059523
10495,P. Baldwin,1631116,Fadeaway Jump Shot,0.0,1.0,0.0,33.9661008403559,-33.9661008403559
10496,P. Baldwin,1631116,Jump Shot,29.0,83.0,34.93975903614458,33.64356279966131,1.2961962364832686
10497,P. Baldwin,1631116,Pullup Jump shot,3.0,5.0,60.0,36.23884787401714,23.76115212598286
10498,P. Baldwin,1631116,Putback Layup Shot,1.0,1.0,100.0,65.41013271254658,34.589867287453416
10499,P. Baldwin,1631116,Reverse Layup Shot,0.0,1.0,0.0,65.23393086838465,-65.23393086838465
10500,P. Baldwin,1631116,Running Dunk Shot,1.0,1.0,100.0,91.51696398565736,8.483036014342645
10501,P. Baldwin,1631116,Running Jump Shot,1.0,1.0,100.0,35.632052842171824,64.36794715782818
10502,P. Baldwin,1631116,Turnaround Fadeaway shot,1.0,4.0,25.0,34.199880691471094,-9.199880691471094
10503,P. Baldwin,1631116,Turnaround Jump Shot,0.0,1.0,0.0,39.10629512709983,-39.10629512709983
10504,P. Banchero,1631094,Alley Oop Dunk Shot,2.0,2.0,100.0,87.98424970972546,12.01575029027454
10505,P. Banchero,1631094,Alley Oop Layup shot,3.0,3.0,100.0,64.09031610879916,35.90968389120084
10506,P. Banchero,1631094,Cutting Dunk Shot,7.0,10.0,70.0,90.09392817477068,-20.09392817477068
10507,P. Banchero,1631094,Cutting Finger Roll Layup Shot,1.0,1.0,100.0,79.81783739136681,20.182162608633192
10508,P. Banchero,1631094,Cutting Layup Shot,14.0,25.0,56.00000000000001,70.33553076619971,-14.335530766199703
10509,P. Banchero,1631094,Driving Bank Hook Shot,2.0,5.0,40.0,51.30692267648789,-11.306922676487893
10510,P. Banchero,1631094,Driving Dunk Shot,15.0,18.0,83.33333333333334,78.87124625983606,4.462087073497287
10511,P. Banchero,1631094,Driving Finger Roll Layup Shot,14.0,25.0,56.00000000000001,62.785599786476254,-6.785599786476247
10512,P. Banchero,1631094,Driving Floating Bank Jump Shot,12.0,25.0,48.0,49.67574935067332,-1.6757493506733212
10513,P. Banchero,1631094,Driving Floating Jump Shot,19.0,50.0,38.0,38.248881327329954,-0.24888132732995416
10514,P. Banchero,1631094,Driving Hook Shot,1.0,4.0,25.0,36.96562291925158,-11.96562291925158
10515,P. Banchero,1631094,Driving Layup Shot,85.0,189.0,44.97354497354497,45.01602024096154,-0.04247526741657026
10516,P. Banchero,1631094,Driving Reverse Layup Shot,2.0,10.0,20.0,55.503298940477,-35.503298940477
10517,P. Banchero,1631094,Dunk Shot,7.0,7.0,100.0,84.13380015631027,15.866199843689728
10518,P. Banchero,1631094,Fadeaway Bank shot,1.0,2.0,50.0,52.37189825425119,-2.3718982542511924
10519,P. Banchero,1631094,Fadeaway Jump Shot,4.0,16.0,25.0,33.9661008403559,-8.9661008403559
10520,P. Banchero,1631094,Finger Roll Layup Shot,0.0,1.0,0.0,61.999433106575964,-61.999433106575964
10521,P. Banchero,1631094,Floating Jump shot,4.0,11.0,36.36363636363637,40.775771321052716,-4.412134957416349
10522,P. Banchero,1631094,Hook Shot,0.0,3.0,0.0,45.452274267381924,-45.452274267381924
10523,P. Banchero,1631094,Jump Bank Shot,0.0,3.0,0.0,50.98262359275575,-50.98262359275575
10524,P. Banchero,1631094,Jump Shot,61.0,191.0,31.93717277486911,33.64356279966131,-1.7063900247921993
10525,P. Banchero,1631094,Layup Shot,11.0,31.0,35.483870967741936,50.050333235610644,-14.566462267868708
10526,P. Banchero,1631094,Pullup Jump shot,81.0,237.0,34.177215189873415,36.23884787401714,-2.0616326841437242
10527,P. Banchero,1631094,Putback Dunk Shot,1.0,2.0,50.0,91.18644081655869,-41.18644081655869
